cell_id,lat,lon,horizon_hours,forecast_aqi,severity,priority_band,dominant_source,confidence,priority_score,recommended_action,evidence
538,28.566667,77.076923,24,25.0,Low,LOW,Construction/Dust,0.731,40.306666666666665,Dust suppression,"AQI=25.0, source=Construction/Dust (57.6%), confidence=73%"
1467,28.861538,77.215385,48,107.0,Moderate,LOW,Construction/Dust,0.241,40.29333333333334,Dust suppression,"AQI=107.0, source=Construction/Dust (38.2%), confidence=24%"
1308,28.810256,77.230769,72,102.2,Moderate,LOW,Industry,0.243,40.29333333333334,Inspect industrial units,"AQI=102.2, source=Industry (42.0%), confidence=24%"
1209,28.784615,76.938462,48,87.8,Low,LOW,Traffic/Roads,0.319,40.29333333333333,Deploy traffic police,"AQI=87.8, source=Traffic/Roads (46.4%), confidence=32%"
237,28.464103,77.369231,72,81.3,Low,LOW,Construction/Dust,0.339,40.269999999999996,Dust suppression,"AQI=81.3, source=Construction/Dust (49.7%), confidence=34%"
1551,28.887179,77.276923,48,66.0,Low,LOW,Traffic/Roads,0.417,40.260000000000005,Deploy traffic police,"AQI=66.0, source=Traffic/Roads (54.6%), confidence=42%"
225,28.464103,77.184615,24,81.0,Low,LOW,Industry,0.393,40.26,Inspect industrial units,"AQI=81.0, source=Industry (44.5%), confidence=39%"
141,28.438462,77.123077,72,79.9,Low,LOW,Traffic/Roads,0.411,40.25666666666667,Deploy traffic police,"AQI=79.9, source=Traffic/Roads (43.6%), confidence=41%"
1466,28.861538,77.2,48,108.3,Moderate,LOW,Traffic/Roads,0.225,40.25,Deploy traffic police,"AQI=108.3, source=Traffic/Roads (38.5%), confidence=22%"
1155,28.758974,77.338462,48,79.9,Low,LOW,Industry,0.368,40.236666666666665,Inspect industrial units,"AQI=79.9, source=Industry (47.8%), confidence=37%"
1483,28.874359,76.846154,48,87.8,Low,LOW,Traffic/Roads,0.255,40.233333333333334,Deploy traffic police,"AQI=87.8, source=Traffic/Roads (52.5%), confidence=26%"
836,28.65641,77.353846,48,31.3,Low,LOW,Traffic/Roads,0.671,40.21666666666667,Deploy traffic police,"AQI=31.3, source=Traffic/Roads (57.9%), confidence=67%"
1407,28.848718,76.907692,72,85.4,Low,LOW,Industry,0.282,40.21333333333334,Inspect industrial units,"AQI=85.4, source=Industry (51.7%), confidence=28%"
1371,28.835897,76.969231,24,84.2,Low,LOW,Traffic/Roads,0.333,40.21333333333334,Deploy traffic police,"AQI=84.2, source=Traffic/Roads (47.6%), confidence=33%"
1524,28.887179,76.861538,72,85.4,Low,LOW,Traffic/Roads,0.248,40.21333333333334,Deploy traffic police,"AQI=85.4, source=Traffic/Roads (55.1%), confidence=25%"
690,28.617949,76.953846,24,99.4,Low,LOW,Traffic/Roads,0.277,40.20666666666667,Deploy traffic police,"AQI=99.4, source=Traffic/Roads (40.5%), confidence=28%"
278,28.476923,77.384615,48,80.8,Low,LOW,Traffic/Roads,0.317,40.20666666666666,Deploy traffic police,"AQI=80.8, source=Traffic/Roads (52.0%), confidence=32%"
161,28.451282,76.815385,24,97.2,Low,LOW,Construction/Dust,0.229,40.2,Dust suppression,"AQI=97.2, source=Construction/Dust (47.1%), confidence=23%"
464,28.541026,77.169231,48,93.7,Low,LOW,Traffic/Roads,0.325,40.196666666666665,Deploy traffic police,"AQI=93.7, source=Traffic/Roads (40.4%), confidence=32%"
61,28.412821,77.123077,24,96.3,Low,LOW,Construction/Dust,0.294,40.19,Dust suppression,"AQI=96.3, source=Construction/Dust (41.3%), confidence=29%"
1188,28.771795,77.230769,48,98.7,Low,LOW,Industry,0.252,40.19,Inspect industrial units,"AQI=98.7, source=Industry (43.5%), confidence=25%"
1199,28.771795,77.4,24,69.1,Low,LOW,Construction/Dust,0.335,40.17666666666666,Dust suppression,"AQI=69.1, source=Construction/Dust (59.8%), confidence=34%"
614,28.592308,77.015385,72,86.6,Low,LOW,Traffic/Roads,0.342,40.17333333333333,Deploy traffic police,"AQI=86.6, source=Traffic/Roads (44.5%), confidence=34%"
540,28.566667,77.107692,24,86.6,Low,LOW,Traffic/Roads,0.358,40.17333333333333,Deploy traffic police,"AQI=86.6, source=Traffic/Roads (42.9%), confidence=36%"
1302,28.810256,77.138462,24,62.0,Low,LOW,Industry,0.535,40.17333333333333,Inspect industrial units,"AQI=62.0, source=Industry (45.7%), confidence=54%"
1248,28.797436,76.923077,72,85.4,Low,LOW,Industry,0.315,40.17333333333333,Inspect industrial units,"AQI=85.4, source=Industry (48.2%), confidence=32%"
234,28.464103,77.323077,72,64.0,Low,LOW,Traffic/Roads,0.488,40.16666666666667,Deploy traffic police,"AQI=64.0, source=Traffic/Roads (48.7%), confidence=49%"
1091,28.746154,76.969231,48,88.0,Low,LOW,Traffic/Roads,0.303,40.16666666666667,Deploy traffic police,"AQI=88.0, source=Traffic/Roads (47.2%), confidence=30%"
1153,28.758974,77.307692,24,77.8,Low,LOW,Industry,0.395,40.16666666666667,Inspect industrial units,"AQI=77.8, source=Industry (46.5%), confidence=40%"
185,28.451282,77.184615,24,109.7,Moderate,LOW,Industry,0.238,40.16333333333334,Inspect industrial units,"AQI=109.7, source=Industry (35.6%), confidence=24%"
1168,28.771795,76.923077,48,105.8,Moderate,LOW,Industry,0.242,40.153333333333336,Inspect industrial units,"AQI=105.8, source=Industry (38.4%), confidence=24%"
1443,28.861538,76.846154,48,87.8,Low,LOW,Traffic/Roads,0.258,40.15333333333333,Deploy traffic police,"AQI=87.8, source=Traffic/Roads (51.8%), confidence=26%"
1489,28.874359,76.938462,48,87.8,Low,LOW,Industry,0.303,40.15333333333333,Inspect industrial units,"AQI=87.8, source=Industry (47.3%), confidence=30%"
1234,28.784615,77.323077,72,100.0,Moderate,LOW,Industry,0.246,40.14666666666667,Inspect industrial units,"AQI=100.0, source=Industry (42.8%), confidence=25%"
301,28.489744,77.123077,48,86.3,Low,LOW,Construction/Dust,0.367,40.14333333333334,Dust suppression,"AQI=86.3, source=Construction/Dust (42.1%), confidence=37%"
1349,28.823077,77.246154,72,99.7,Low,LOW,Traffic/Roads,0.266,40.13666666666667,Deploy traffic police,"AQI=99.7, source=Traffic/Roads (41.0%), confidence=27%"
1267,28.797436,77.215385,48,104.7,Moderate,LOW,Industry,0.232,40.13,Inspect industrial units,"AQI=104.7, source=Industry (40.2%), confidence=23%"
1236,28.784615,77.353846,72,100.6,Moderate,LOW,Industry,0.257,40.126666666666665,Inspect industrial units,"AQI=100.6, source=Industry (41.1%), confidence=26%"
1303,28.810256,77.153846,72,31.7,Low,LOW,Industry,0.686,40.123333333333335,Inspect industrial units,"AQI=31.7, source=Industry (55.6%), confidence=69%"
596,28.579487,77.353846,24,48.1,Low,LOW,Traffic/Roads,0.606,40.11666666666666,Deploy traffic police,"AQI=48.1, source=Traffic/Roads (49.9%), confidence=61%"
1331,28.823077,76.969231,24,84.2,Low,LOW,Traffic/Roads,0.332,40.11333333333333,Deploy traffic police,"AQI=84.2, source=Traffic/Roads (47.2%), confidence=33%"
571,28.579487,76.969231,24,97.5,Low,LOW,Traffic/Roads,0.272,40.11,Deploy traffic police,"AQI=97.5, source=Traffic/Roads (42.1%), confidence=27%"
317,28.489744,77.369231,72,84.1,Low,LOW,Construction/Dust,0.312,40.07666666666667,Dust suppression,"AQI=84.1, source=Construction/Dust (49.1%), confidence=31%"
101,28.425641,77.123077,24,63.7,Low,LOW,Construction/Dust,0.478,40.07666666666667,Dust suppression,"AQI=63.7, source=Construction/Dust (49.5%), confidence=48%"
187,28.451282,77.215385,72,89.5,Low,LOW,Industry,0.283,40.07666666666667,Inspect industrial units,"AQI=89.5, source=Industry (47.5%), confidence=28%"
1451,28.861538,76.969231,72,85.4,Low,LOW,Industry,0.324,40.07333333333334,Inspect industrial units,"AQI=85.4, source=Industry (46.8%), confidence=32%"
153,28.438462,77.307692,72,54.3,Low,LOW,Industry,0.549,40.07,Inspect industrial units,"AQI=54.3, source=Industry (50.2%), confidence=55%"
356,28.502564,77.353846,24,98.5,Low,LOW,Construction/Dust,0.267,40.056666666666665,Dust suppression,"AQI=98.5, source=Construction/Dust (41.5%), confidence=27%"
464,28.541026,77.169231,24,97.5,Low,LOW,Construction/Dust,0.293,40.05,Dust suppression,"AQI=97.5, source=Construction/Dust (39.7%), confidence=29%"
1378,28.835897,77.076923,72,97.5,Low,LOW,Industry,0.298,40.03,Inspect industrial units,"AQI=97.5, source=Industry (39.1%), confidence=30%"
1450,28.861538,76.953846,24,84.4,Low,LOW,Traffic/Roads,0.319,40.02666666666667,Deploy traffic police,"AQI=84.4, source=Traffic/Roads (47.9%), confidence=32%"
646,28.605128,76.892308,72,93.1,Low,LOW,Industry,0.271,40.016666666666666,Inspect industrial units,"AQI=93.1, source=Industry (45.4%), confidence=27%"
190,28.451282,77.261538,48,86.5,Low,LOW,Construction/Dust,0.267,40.016666666666666,Dust suppression,"AQI=86.5, source=Construction/Dust (51.3%), confidence=27%"
0,28.4,76.8,72,64.9,Low,LOW,Construction/Dust,0.36,39.99666666666667,Dust suppression,"AQI=64.9, source=Construction/Dust (59.9%), confidence=36%"
1570,28.9,76.953846,24,84.4,Low,LOW,Traffic/Roads,0.318,39.986666666666665,Deploy traffic police,"AQI=84.4, source=Traffic/Roads (47.8%), confidence=32%"
809,28.65641,76.938462,48,83.2,Low,LOW,Traffic/Roads,0.351,39.986666666666665,Deploy traffic police,"AQI=83.2, source=Traffic/Roads (45.5%), confidence=35%"
195,28.451282,77.338462,24,78.5,Low,LOW,Traffic/Roads,0.395,39.983333333333334,Deploy traffic police,"AQI=78.5, source=Traffic/Roads (45.0%), confidence=40%"
473,28.541026,77.307692,24,61.8,Low,LOW,Industry,0.516,39.98,Inspect industrial units,"AQI=61.8, source=Industry (46.8%), confidence=52%"
119,28.425641,77.4,48,79.9,Low,LOW,Traffic/Roads,0.284,39.97666666666667,Deploy traffic police,"AQI=79.9, source=Traffic/Roads (54.9%), confidence=28%"
464,28.541026,77.169231,72,99.7,Low,LOW,Traffic/Roads,0.283,39.97666666666667,Deploy traffic police,"AQI=99.7, source=Traffic/Roads (38.5%), confidence=28%"
462,28.541026,77.138462,24,78.9,Low,LOW,Traffic/Roads,0.404,39.97,Deploy traffic police,"AQI=78.9, source=Traffic/Roads (43.7%), confidence=40%"
1508,28.874359,77.230769,24,88.2,Low,LOW,Traffic/Roads,0.329,39.94,Deploy traffic police,"AQI=88.2, source=Traffic/Roads (43.3%), confidence=33%"
381,28.515385,77.123077,48,99.1,Low,LOW,Traffic/Roads,0.28,39.93666666666667,Deploy traffic police,"AQI=99.1, source=Traffic/Roads (39.1%), confidence=28%"
444,28.541026,76.861538,24,96.4,Low,LOW,Traffic/Roads,0.263,39.92666666666667,Deploy traffic police,"AQI=96.4, source=Traffic/Roads (43.0%), confidence=26%"
474,28.541026,77.323077,24,83.8,Low,LOW,Construction/Dust,0.38,39.92666666666666,Dust suppression,"AQI=83.8, source=Construction/Dust (41.8%), confidence=38%"
1552,28.887179,77.292308,48,66.0,Low,LOW,Traffic/Roads,0.396,39.92,Deploy traffic police,"AQI=66.0, source=Traffic/Roads (55.0%), confidence=40%"
538,28.566667,77.076923,48,25.3,Low,LOW,Construction/Dust,0.755,39.91666666666667,Dust suppression,"AQI=25.3, source=Construction/Dust (53.0%), confidence=76%"
727,28.630769,76.907692,24,100.6,Moderate,LOW,Industry,0.24,39.906666666666666,Inspect industrial units,"AQI=100.6, source=Industry (41.7%), confidence=24%"
59,28.412821,77.092308,72,85.3,Low,LOW,Construction/Dust,0.357,39.89666666666667,Dust suppression,"AQI=85.3, source=Construction/Dust (42.7%), confidence=36%"
1208,28.784615,76.923077,48,87.8,Low,LOW,Industry,0.308,39.89333333333333,Inspect industrial units,"AQI=87.8, source=Industry (45.5%), confidence=31%"
530,28.566667,76.953846,24,84.4,Low,LOW,Traffic/Roads,0.32,39.88666666666667,Deploy traffic police,"AQI=84.4, source=Traffic/Roads (47.1%), confidence=32%"
1353,28.823077,77.307692,72,100.6,Moderate,LOW,Industry,0.237,39.88666666666667,Inspect industrial units,"AQI=100.6, source=Industry (41.9%), confidence=24%"
1388,28.835897,77.230769,48,107.2,Moderate,LOW,Industry,0.232,39.88666666666667,Inspect industrial units,"AQI=107.2, source=Industry (36.9%), confidence=23%"
1430,28.848718,77.261538,48,66.0,Low,LOW,Traffic/Roads,0.426,39.879999999999995,Deploy traffic police,"AQI=66.0, source=Traffic/Roads (51.8%), confidence=43%"
1384,28.835897,77.169231,24,86.5,Low,LOW,Traffic/Roads,0.345,39.876666666666665,Deploy traffic police,"AQI=86.5, source=Traffic/Roads (42.8%), confidence=34%"
262,28.476923,77.138462,24,106.4,Moderate,LOW,Industry,0.248,39.873333333333335,Inspect industrial units,"AQI=106.4, source=Industry (35.9%), confidence=25%"
345,28.502564,77.184615,72,70.2,Low,LOW,Traffic/Roads,0.447,39.86,Deploy traffic police,"AQI=70.2, source=Traffic/Roads (46.1%), confidence=45%"
318,28.489744,77.384615,48,79.8,Low,LOW,Traffic/Roads,0.313,39.86,Deploy traffic police,"AQI=79.8, source=Traffic/Roads (51.5%), confidence=31%"
1261,28.797436,77.123077,72,68.5,Low,LOW,Industry,0.463,39.85666666666667,Inspect industrial units,"AQI=68.5, source=Industry (45.9%), confidence=46%"
234,28.464103,77.323077,48,56.5,Low,LOW,Traffic/Roads,0.534,39.85666666666666,Deploy traffic police,"AQI=56.5, source=Traffic/Roads (48.8%), confidence=53%"
1326,28.823077,76.892308,72,85.4,Low,LOW,Traffic/Roads,0.272,39.833333333333336,Deploy traffic police,"AQI=85.4, source=Traffic/Roads (50.8%), confidence=27%"
1348,28.823077,77.230769,48,108.3,Moderate,LOW,Industry,0.202,39.83,Inspect industrial units,"AQI=108.3, source=Industry (38.7%), confidence=20%"
1307,28.810256,77.215385,48,104.7,Moderate,LOW,Construction/Dust,0.244,39.83,Dust suppression,"AQI=104.7, source=Construction/Dust (37.5%), confidence=24%"
622,28.592308,77.138462,72,60.3,Low,LOW,Traffic/Roads,0.486,39.83,Deploy traffic police,"AQI=60.3, source=Traffic/Roads (50.3%), confidence=49%"
1258,28.797436,77.076923,48,47.7,Low,LOW,Industry,0.603,39.83,Inspect industrial units,"AQI=47.7, source=Industry (49.1%), confidence=60%"
1384,28.835897,77.169231,72,89.2,Low,LOW,Traffic/Roads,0.335,39.82666666666667,Deploy traffic police,"AQI=89.2, source=Traffic/Roads (41.3%), confidence=34%"
1391,28.835897,77.276923,24,69.4,Low,LOW,Traffic/Roads,0.4,39.82666666666667,Deploy traffic police,"AQI=69.4, source=Traffic/Roads (51.3%), confidence=40%"
527,28.566667,76.907692,48,67.9,Low,LOW,Traffic/Roads,0.414,39.81666666666667,Deploy traffic police,"AQI=67.9, source=Traffic/Roads (51.1%), confidence=41%"
850,28.669231,76.953846,48,88.6,Low,LOW,Traffic/Roads,0.327,39.80666666666667,Deploy traffic police,"AQI=88.6, source=Traffic/Roads (42.5%), confidence=33%"
1208,28.784615,76.923077,72,85.4,Low,LOW,Industry,0.318,39.79333333333334,Inspect industrial units,"AQI=85.4, source=Industry (46.0%), confidence=32%"
1569,28.9,76.938462,24,84.4,Low,LOW,Traffic/Roads,0.299,39.78666666666667,Deploy traffic police,"AQI=84.4, source=Traffic/Roads (48.7%), confidence=30%"
1300,28.810256,77.107692,48,76.8,Low,LOW,Traffic/Roads,0.411,39.78,Deploy traffic police,"AQI=76.8, source=Traffic/Roads (43.8%), confidence=41%"
305,28.489744,77.184615,48,63.9,Low,LOW,Traffic/Roads,0.452,39.77,Deploy traffic police,"AQI=63.9, source=Traffic/Roads (50.4%), confidence=45%"
850,28.669231,76.953846,72,88.5,Low,LOW,Traffic/Roads,0.326,39.769999999999996,Deploy traffic police,"AQI=88.5, source=Traffic/Roads (42.5%), confidence=33%"
1577,28.9,77.061538,24,78.3,Low,LOW,Construction/Dust,0.296,39.769999999999996,Dust suppression,"AQI=78.3, source=Construction/Dust (54.0%), confidence=30%"
276,28.476923,77.353846,24,84.5,Low,LOW,Construction/Dust,0.317,39.763333333333335,Dust suppression,"AQI=84.5, source=Construction/Dust (46.7%), confidence=32%"
121,28.438462,76.815385,24,97.2,Low,LOW,Construction/Dust,0.241,39.760000000000005,Dust suppression,"AQI=97.2, source=Construction/Dust (43.7%), confidence=24%"
306,28.489744,77.2,72,91.2,Low,LOW,Construction/Dust,0.3,39.76,Dust suppression,"AQI=91.2, source=Construction/Dust (42.8%), confidence=30%"
725,28.630769,76.876923,48,99.7,Low,LOW,Industry,0.237,39.75666666666667,Inspect industrial units,"AQI=99.7, source=Industry (42.0%), confidence=24%"
1581,28.9,77.123077,72,79.3,Low,LOW,Traffic/Roads,0.386,39.75666666666667,Deploy traffic police,"AQI=79.3, source=Traffic/Roads (44.1%), confidence=39%"
269,28.476923,77.246154,72,94.9,Low,LOW,Construction/Dust,0.223,39.75666666666667,Dust suppression,"AQI=94.9, source=Construction/Dust (47.4%), confidence=22%"
270,28.476923,77.261538,72,95.0,Low,LOW,Construction/Dust,0.25,39.75333333333333,Dust suppression,"AQI=95.0, source=Construction/Dust (44.6%), confidence=25%"
103,28.425641,77.153846,48,71.0,Low,LOW,Traffic/Roads,0.397,39.733333333333334,Deploy traffic police,"AQI=71.0, source=Traffic/Roads (49.8%), confidence=40%"
1430,28.848718,77.261538,72,70.5,Low,LOW,Traffic/Roads,0.396,39.730000000000004,Deploy traffic police,"AQI=70.5, source=Traffic/Roads (50.3%), confidence=40%"
440,28.541026,76.8,48,50.7,Low,LOW,Traffic/Roads,0.405,39.730000000000004,Deploy traffic police,"AQI=50.7, source=Traffic/Roads (65.9%), confidence=40%"
1575,28.9,77.030769,72,78.7,Low,LOW,Traffic/Roads,0.309,39.71666666666667,Deploy traffic police,"AQI=78.7, source=Traffic/Roads (52.1%), confidence=31%"
488,28.553846,76.923077,72,100.4,Moderate,LOW,Traffic/Roads,0.257,39.71333333333334,Deploy traffic police,"AQI=100.4, source=Traffic/Roads (39.2%), confidence=26%"
424,28.528205,77.169231,48,54.8,Low,LOW,Construction/Dust,0.548,39.71333333333334,Dust suppression,"AQI=54.8, source=Construction/Dust (48.1%), confidence=55%"
305,28.489744,77.184615,24,63.8,Low,LOW,Construction/Dust,0.463,39.71333333333333,Dust suppression,"AQI=63.8, source=Construction/Dust (49.1%), confidence=46%"
1464,28.861538,77.169231,48,111.6,Moderate,LOW,Traffic/Roads,0.217,39.7,Deploy traffic police,"AQI=111.6, source=Traffic/Roads (33.8%), confidence=22%"
1127,28.758974,76.907692,48,105.8,Moderate,LOW,Industry,0.214,39.693333333333335,Inspect industrial units,"AQI=105.8, source=Industry (38.9%), confidence=21%"
662,28.605128,77.138462,24,71.1,Low,LOW,Traffic/Roads,0.442,39.69,Deploy traffic police,"AQI=71.1, source=Traffic/Roads (45.0%), confidence=44%"
1482,28.874359,76.830769,24,84.4,Low,LOW,Industry,0.222,39.68666666666667,Inspect industrial units,"AQI=84.4, source=Industry (55.9%), confidence=22%"
236,28.464103,77.353846,24,89.9,Low,LOW,Construction/Dust,0.287,39.68333333333333,Dust suppression,"AQI=89.9, source=Construction/Dust (44.8%), confidence=29%"
1594,28.9,77.323077,24,69.1,Low,LOW,Traffic/Roads,0.347,39.656666666666666,Deploy traffic police,"AQI=69.1, source=Traffic/Roads (56.0%), confidence=35%"
1228,28.784615,77.230769,48,82.3,Low,LOW,Industry,0.359,39.656666666666666,Inspect industrial units,"AQI=82.3, source=Industry (43.8%), confidence=36%"
1490,28.874359,76.953846,72,85.4,Low,LOW,Traffic/Roads,0.301,39.653333333333336,Deploy traffic police,"AQI=85.4, source=Traffic/Roads (47.0%), confidence=30%"
148,28.438462,77.230769,72,92.1,Low,LOW,Construction/Dust,0.296,39.65,Dust suppression,"AQI=92.1, source=Construction/Dust (41.9%), confidence=30%"
421,28.528205,77.123077,48,99.5,Low,LOW,Traffic/Roads,0.274,39.64333333333333,Deploy traffic police,"AQI=99.5, source=Traffic/Roads (37.9%), confidence=27%"
1130,28.758974,76.953846,72,85.4,Low,LOW,Construction/Dust,0.308,39.63333333333333,Dust suppression,"AQI=85.4, source=Construction/Dust (46.2%), confidence=31%"
157,28.438462,77.369231,24,68.7,Low,LOW,Traffic/Roads,0.387,39.63,Deploy traffic police,"AQI=68.7, source=Traffic/Roads (52.2%), confidence=39%"
6,28.4,76.892308,24,60.8,Low,LOW,Construction/Dust,0.463,39.61333333333333,Dust suppression,"AQI=60.8, source=Construction/Dust (51.1%), confidence=46%"
1350,28.823077,77.261538,24,97.4,Low,LOW,Industry,0.261,39.61333333333333,Inspect industrial units,"AQI=97.4, source=Industry (40.8%), confidence=26%"
1313,28.810256,77.307692,24,79.0,Low,LOW,Industry,0.349,39.60666666666666,Inspect industrial units,"AQI=79.0, source=Industry (47.3%), confidence=35%"
1258,28.797436,77.076923,72,54.1,Low,LOW,Industry,0.552,39.59666666666667,Inspect industrial units,"AQI=54.1, source=Industry (47.7%), confidence=55%"
527,28.566667,76.907692,24,67.3,Low,LOW,Traffic/Roads,0.409,39.596666666666664,Deploy traffic police,"AQI=67.3, source=Traffic/Roads (51.0%), confidence=41%"
496,28.553846,77.046154,48,43.3,Low,LOW,Construction/Dust,0.645,39.596666666666664,Dust suppression,"AQI=43.3, source=Construction/Dust (47.4%), confidence=64%"
